CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,20_1
Washington Village/Pigtown,pread8,,,,,,10.8696,11.7647,19.5122,,,,
Washington Village/Pigtown,pubtran,,17.001282,15.598651,12.557749,14.1064,12.986464,15.945717,20.070978,19.22106,18.88587,,
Washington Village/Pigtown,regvote,67.747872,,68.990108,,74.488153,,81.090409,,82.769726,,,
Washington Village/Pigtown,smlbus,320.0,300.0,328.0,347.0,335.0,301.0,282.0,258.0,283.0,252.0,,
Washington Village/Pigtown,trees,,11.352366,,,,,,12.484356,,,,
Washington Village/Pigtown,voted,39.2,,47.296986,,32.983323,,50.609616,,46.414675,,,
Washington Village/Pigtown,walked,,7.646305,8.895447,10.667787,11.3804,12.944162,16.369805,12.815457,11.323476,8.355978,,
Washington Village/Pigtown,wlksc,,70.568345,,,,,,62.252,,,,
Westport/Mount Winans/Lakeland,CSA2010,,,,,,,,,,,,Westport/Mount Winans/Lakeland
Westport/Mount Winans/Lakeland,arrest,,,,,60.696517,32.835821,21.210844,,,,,
Westport/Mount Winans/Lakeland,banks,,0.140469,0.0,0.280938,0.140469,0.0,0.0,0.0,0.0,,,
Westport/Mount Winans/Lakeland,biz1_,11.336032,7.81893,6.147541,6.0,14.2322,2.661597,3.448276,3.550296,1.117318,3.977273,,
Westport/Mount Winans/Lakeland,biz2_,20.647773,16.049383,16.393443,21.2,21.3483,15.589354,7.389163,11.242604,8.938548,5.113636,,
Westport/Mount Winans/Lakeland,biz4_,33.198381,28.806584,29.098361,38.4,43.0712,31.0,17.241379,18.934911,12.849162,13.068182,,
Westport/Mount Winans/Lakeland,bkln,,,0.176816,,,,,,,,1.335392,
Westport/Mount Winans/Lakeland,busload,,,,,,,,336.283,300.69,,,
Westport/Mount Winans/Lakeland,clogged,1.545161,6.040174,4.775952,5.759236,2.247507,3.652198,3.230791,9.973311,6.74252,3.230791,5.899705,
Westport/Mount Winans/Lakeland,cmos,,6.0,,,1.0,,,,,,,
Westport/Mount Winans/Lakeland,comprop,253.0,253.0,253.0,253.0,253.0,253.0,253.0,254.0,254.0,254.0,,
Westport/Mount Winans/Lakeland,crehab,13.438735,11.067194,4.347826,8.300395,4.347826,8.695652,6.324111,11.417323,6.692913,6.299213,,
Westport/Mount Winans/Lakeland,dirtyst,67.284731,73.886782,59.418458,47.619048,46.635763,53.378283,43.82638,77.117573,52.675938,74.589128,63.492063,
Westport/Mount Winans/Lakeland,elheat,,25.894378,27.896082,29.146817,32.8981,34.106239,31.524008,30.442177,33.609416,34.07993,,
Westport/Mount Winans/Lakeland,hcvhouse,,,,,119.133574,107.929515,98.110465,90.057637,83.154122,76.09476,,
Westport/Mount Winans/Lakeland,heatgas,,68.654174,67.333901,66.132525,63.3109,61.762226,64.091858,65.136054,62.77245,62.538428,,
Westport/Mount Winans/Lakeland,hfai,,,14.366667,,,11.333333,,,,,,
Westport/Mount Winans/Lakeland,kra,,,,,,,37.962963,38.053097,,,,
Westport/Mount Winans/Lakeland,nohhint,,,,,,,,28.911565,26.155187,25.120773,,
Westport/Mount Winans/Lakeland,novhcl,,16.567291,19.633731,23.559983,28.8543,29.131535,27.223382,27.508503,29.555362,29.688186,,
Westport/Mount Winans/Lakeland,numbus,247.0,243.0,244.0,250.0,267.0,263.0,203.0,169.0,179.0,176.0,,
Westport/Mount Winans/Lakeland,palg1,,,,,,4.47761,9.52381,5.49451,,,,
Westport/Mount Winans/Lakeland,palg2,,,,,,6.45161,0.0,2.5,,,,
Westport/Mount Winans/Lakeland,pmath3,,,,,,15.5039,31.3869,34.6774,,,,
Westport/Mount Winans/Lakeland,pmath5,,,,,,8.40336,8.46154,16.1905,,,,
Westport/Mount Winans/Lakeland,pmath8,,,,,,2.9703,1.65289,5.49451,,,,
Westport/Mount Winans/Lakeland,prbprl,,,,7.462687,,,,,,,,
Westport/Mount Winans/Lakeland,pread3,,,,,,19.3798,13.5338,20.4918,,,,
Westport/Mount Winans/Lakeland,pread5,,,,,,9.2437,7.2,15.3846,,,,
Westport/Mount Winans/Lakeland,pread8,,,,,,4.80769,12.605,15.3846,,,,
Westport/Mount Winans/Lakeland,pubtran,,19.015225,16.339227,16.649251,21.5623,20.189753,16.612022,18.834081,19.166667,16.858238,,
Westport/Mount Winans/Lakeland,regvote,62.308458,,62.228856,,64.477612,,66.129351,,64.855721,,,
Westport/Mount Winans/Lakeland,smlbus,229.0,224.0,226.0,229.0,236.0,241.0,185.0,156.0,163.0,156.0,,
Westport/Mount Winans/Lakeland,trees,,21.962307,,,,,,20.99017,,,,
Westport/Mount Winans/Lakeland,voted,38.3,,39.641791,,30.123457,,35.562189,,35.869899,,,
Westport/Mount Winans/Lakeland,walked,,2.559119,2.030124,1.741553,0.863931,2.808349,2.695811,2.466368,2.142857,2.298851,,
Westport/Mount Winans/Lakeland,wlksc,,45.478495,,,,,,45.774,,,,
